h k l D-spacing RingNr
-4 2 0 0.807221 8 -1.108033 0.554017 0.000000 6.150753 12.301506 187470.964469
-4 -2 0 0.807221 8 -1.108033 -0.554017 0.000000 6.150753 12.301506 187470.964469
4 2 0 0.807221 8 1.108033 0.554017 0.000000 6.150753 12.301506 187470.964469
-2 -4 0 0.807221 8 -0.554017 -1.108033 0.000000 6.150753 12.301506 187470.964469
2 4 0 0.807221 8 0.554017 1.108033 0.000000 6.150753 12.301506 187470.964469
-4 0 -2 0.807221 8 -1.108033 -0.000000 -0.554017 6.150753 12.301506 187470.964469
4 0 2 0.807221 8 1.108033 0.000000 0.554017 6.150753 12.301506 187470.964469
-4 0 2 0.807221 8 -1.108033 0.000000 0.554017 6.150753 12.301506 187470.964469
4 0 -2 0.807221 8 1.108033 -0.000000 -0.554017 6.150753 12.301506 187470.964469
2 -4 0 0.807221 8 0.554017 -1.108033 0.000000 6.150753 12.301506 187470.964469
-2 4 0 0.807221 8 -0.554017 1.108033 0.000000 6.150753 12.301506 187470.964469
0 -4 -2 0.807221 8 -0.000000 -1.108033 -0.554017 6.150753 12.301506 187470.964469
0 4 2 0.807221 8 0.000000 1.108033 0.554017 6.150753 12.301506 187470.964469
